"","id_client","id_vehicle","id_policy","id_year","pol_bonus","pol_coverage","pol_duration","pol_sit_duration","pol_pay_freq","pol_payd","pol_usage","pol_insee_code","drv_drv2","drv_age1","drv_age2","drv_sex1","drv_sex2","drv_age_lic1","drv_age_lic2","vh_age","vh_cyl","vh_din","vh_fuel","vh_make","vh_model","vh_sale_begin","vh_sale_end","vh_speed","vh_type","vh_value","vh_weight"
"72314","A00066199","V01","A00066199-V01","Year 0",0.58,"Maxi",5,3,"Monthly","No","WorkPrivate","62318","No",45,0,"M","",26,0,8,1896,101,"Diesel","VOLKSWAGEN","PASSAT",11,7,184,"Tourism",23590,1394
"72315","A00066200","V01","A00066200-V01","Year 0",1,"Median2",1,1,"Monthly","No","WorkPrivate","64535","No",20,0,"F","",1,0,15,1149,59,"Gasoline","RENAULT","TWINGO",15,12,152,"Tourism",9620,823
"72316","A00066201","V01","A00066201-V01","Year 0",0.5,"Mini",16,3,"Biannual","No","Retired","81004","Yes",86,83,"M","F",61,16,24,1397,68,"Gasoline","RENAULT","SUPERCINQ",24,20,154,"Tourism",10969,815
"72317","A00066202","V01","A00066202-V01","Year 0",0.51,"Maxi",5,5,"Monthly","No","Retired","37261","Yes",68,72,"M","F",49,53,8,1870,108,"Diesel","RENAULT","LAGUNA",10,6,190,"Tourism",23650,1385
"72318","A00066203","V01","A00066203-V01","Year 0",0.85,"Median1",4,1,"Monthly","No","WorkPrivate","29124","No",61,0,"F","",41,0,10,1686,66,"Diesel","OPEL","CORSA",11,8,162,"Tourism",12300,1045
"72319","A00066204","V01","A00066204-V01","Year 0",0.5,"Maxi",3,3,"Monthly","No","WorkPrivate","13028","Yes",50,49,"M","F",32,14,4,1984,200,"Gasoline","AUDI","TT",5,1,240,"Tourism",39240,1260
"72320","A00066204","V02","A00066204-V02","Year 0",0.5,"Maxi",2,2,"Monthly","No","WorkPrivate","13028","No",50,0,"M","",32,0,7,1995,150,"Diesel","BMW","320",8,6,221,"Tourism",31750,1415
"72321","A00066205","V01","A00066205-V01","Year 0",1,"Median2",1,1,"Monthly","No","WorkPrivate","08140","No",21,0,"M","",2,0,7,1398,68,"Diesel","CITROEN","C2",8,5,166,"Commercial",13156,1390
"72322","A00066206","V01","A00066206-V01","Year 0",0.5,"Mini",25,14,"Biannual","No","Retired","22182","No",74,0,"M","",50,0,24,1108,45,"Gasoline","RENAULT","EXPRESS",26,22,128,"Commercial",7669,1315
"72323","A00066207","V01","A00066207-V01","Year 0",0.5,"Median2",1,1,"Yearly","No","Professional","69385","No",55,0,"M","",34,0,10,1149,59,"Gasoline","RENAULT","CLIO",10,8,160,"Tourism",11250,890
"72324","A00066208","V01","A00066208-V01","Year 0",0.5,"Maxi",7,1,"Monthly","No","WorkPrivate","29189","No",52,0,"M","",34,0,3,2967,240,"Diesel","AUDI","A5",4,1,250,"Tourism",55890,1610
"72325","A00066209","V01","A00066209-V01","Year 0",0.5,"Maxi",7,1,"Monthly","No","WorkPrivate","10323","Yes",38,40,"F","M",20,22,2,1997,136,"Diesel","PEUGEOT","EXPERT",4,2,170,"Tourism",34350,1948
"72326","A00066210","V01","A00066210-V01","Year 0",0.5,"Maxi",4,4,"Biannual","No","WorkPrivate","64317","No",55,0,"M","",34,0,5,1461,58,"Diesel","RENAULT","KANGOO",8,6,137,"Commercial",14651,1660
"72327","A00066211","V01","A00066211-V01","Year 0",0.5,"Maxi",12,3,"Monthly","No","Professional","64065","No",51,0,"M","",32,0,4,1198,70,"Gasoline","VOLKSWAGEN","POLO",4,4,167,"Tourism",13880,1016
"72328","A00066212","V01","A00066212-V01","Year 0",0.5,"Median1",12,1,"Biannual","No","WorkPrivate","66187","Yes",59,31,"F","F",32,12,17,1769,60,"Diesel","PEUGEOT","205",19,14,155,"Tourism",12044,880
"72329","A00066213","V01","A00066213-V01","Year 0",0.5,"Maxi",13,6,"Biannual","No","Retired","64445","No",78,0,"F","",55,0,13,1390,75,"Gasoline","RENAULT","CLIO",13,11,170,"Tourism",11419,950
"72330","A00066214","V01","A00066214-V01","Year 0",0.5,"Median1",21,3,"Biannual","No","WorkPrivate","93005","No",56,0,"M","",28,0,21,1598,82,"Gasoline","OPEL","VECTRA",23,19,175,"Tourism",13142,1005
"72331","A00066215","V01","A00066215-V01","Year 0",0.5,"Maxi",30,2,"Yearly","No","Retired","68066","No",77,0,"M","",54,0,2,1560,109,"Diesel","CITROEN","C4",7,3,192,"Tourism",25000,1280
"72332","A00066215","V02","A00066215-V02","Year 0",0.5,"Mini",2,2,"Yearly","No","Retired","68066","No",77,0,"M","",54,0,16,1681,55,"Diesel","NISSAN","SUNNY",18,15,144,"Commercial",11907,1065
"72333","A00066216","V01","A00066216-V01","Year 0",0.72,"Maxi",9,5,"Yearly","No","WorkPrivate","92073","Yes",37,37,"M","F",17,17,5,1598,113,"Gasoline","RENAULT","SCENIC",7,6,185,"Tourism",20700,1320
"72334","A00066217","V01","A00066217-V01","Year 0",0.68,"Median2",4,1,"Monthly","Yes","WorkPrivate","85047","Yes",27,22,"F","F",7,4,15,1581,104,"Gasoline","FIAT","BRAVA",16,11,180,"Tourism",14117,1090
"72335","A00066218","V01","A00066218-V01","Year 0",0.68,"Maxi",1,1,"Monthly","No","Professional","13113","No",48,0,"F","",29,0,1,1149,59,"Gasoline","RENAULT","TWINGO",4,2,150,"Tourism",11800,925
"72336","A00066219","V01","A00066219-V01","Year 0",0.5,"Median1",2,1,"Monthly","No","WorkPrivate","29224","No",45,0,"M","",27,0,6,1997,90,"Diesel","PEUGEOT","206",9,6,180,"Tourism",15950,1010
"72337","A00066220","V01","A00066220-V01","Year 0",0.5,"Median2",20,1,"Biannual","No","WorkPrivate","86194","No",59,0,"M","",41,0,8,1870,108,"Diesel","RENAULT","LAGUNA",10,6,193,"Tourism",24100,1350
"72338","A00066221","V01","A00066221-V01","Year 0",0.5,"Maxi",19,4,"Biannual","No","WorkPrivate","70482","Yes",62,76,"M","F",42,47,10,1997,90,"Diesel","PEUGEOT","307",10,7,179,"Tourism",18100,1243
"72339","A00066222","V01","A00066222-V01","Year 0",0.5,"Maxi",2,1,"Yearly","No","Retired","74093","No",70,0,"M","",48,0,1,1461,86,"Diesel","DACIA","SANDERO",1,1,167,"Tourism",11800,1090
"72340","A00066223","V01","A00066223-V01","Year 0",0.5,"Maxi",29,4,"Yearly","No","WorkPrivate","68341","No",59,0,"M","",41,0,5,1560,109,"Diesel","CITROEN","C4",7,3,192,"Tourism",22400,1279
"72341","A00066224","V01","A00066224-V01","Year 0",0.5,"Maxi",4,4,"Biannual","No","Retired","76351","No",78,0,"F","",46,0,5,1461,68,"Diesel","RENAULT","MODUS",5,2,159,"Tourism",15300,1180
"72342","A00066225","V01","A00066225-V01","Year 0",0.5,"Maxi",20,13,"Monthly","No","Retired","68331","No",83,0,"F","",58,0,13,1390,60,"Gasoline","VOLKSWAGEN","POLO",13,12,155,"Tourism",13096,1105
"72343","A00066226","V01","A00066226-V01","Year 0",0.5,"Maxi",14,2,"Monthly","No","WorkPrivate","93057","No",57,0,"M","",36,0,2,1397,96,"Gasoline","PEUGEOT","207",4,2,185,"Tourism",15050,1178
"72344","A00066227","V01","A00066227-V01","Year 0",0.5,"Mini",20,2,"Biannual","No","Retired","92063","No",78,0,"M","",56,0,13,2496,70,"Diesel","FORD","TRANSIT",15,12,124,"Commercial",15444,0
"72345","A00066228","V01","A00066228-V01","Year 0",0.5,"Mini",20,11,"Yearly","No","Professional","17142","No",54,0,"M","",35,0,23,2445,73,"Diesel","RENAULT","MASTER",31,22,108,"Commercial",19302,0
"72346","A00066229","V01","A00066229-V01","Year 0",0.5,"Mini",18,8,"Yearly","No","WorkPrivate","18141","Yes",55,29,"F","M",33,11,22,602,29,"Gasoline","CITROEN","2CV 6",41,30,115,"Tourism",3299,560
"72347","A00066230","V01","A00066230-V01","Year 0",0.5,"Maxi",14,1,"Monthly","No","WorkPrivate","40192","No",38,0,"F","",19,0,12,1870,64,"Diesel","RENAULT","CLIO",13,11,161,"Tourism",11876,985
"72348","A00066231","V01","A00066231-V01","Year 0",0.5,"Median2",12,4,"Monthly","No","Retired","23193","No",82,0,"M","",61,0,18,1753,59,"Diesel","FORD","FIESTA",19,17,152,"Tourism",11282,920
"72349","A00066232","V01","A00066232-V01","Year 0",0.5,"Maxi",17,1,"Yearly","No","Retired","85158","No",83,0,"M","",54,0,14,1390,60,"Gasoline","VOLKSWAGEN","POLO",16,13,160,"Tourism",10093,910
"72350","A00066233","V01","A00066233-V01","Year 0",0.5,"Maxi",25,5,"Monthly","No","WorkPrivate","38053","No",75,0,"M","",52,0,12,1149,59,"Gasoline","RENAULT","CLIO",13,11,160,"Tourism",10962,890
"72351","A00066234","V01","A00066234-V01","Year 0",0.5,"Maxi",20,2,"Yearly","No","Retired","45234","Yes",75,71,"M","F",54,49,8,1997,90,"Diesel","CITROEN","XSARA",12,6,175,"Tourism",20750,1320
"72352","A00066235","V01","A00066235-V01","Year 0",0.5,"Median1",11,5,"Monthly","No","Professional","95572","Yes",49,45,"M","F",28,26,15,1870,64,"Diesel","RENAULT","MEGANE",16,15,160,"Tourism",16358,1110
"72353","A00066236","V01","A00066236-V01","Year 0",0.5,"Maxi",15,2,"Yearly","No","Retired","43268","No",65,0,"F","",27,0,2,1124,60,"Gasoline","PEUGEOT","206",2,1,155,"Tourism",11550,945
"72354","A00066237","V01","A00066237-V01","Year 0",0.5,"Maxi",29,2,"Yearly","No","Professional","51029","No",69,0,"M","",50,0,3,1461,106,"Diesel","RENAULT","KANGOO",3,1,170,"Commercial",20691,1430
"72355","A00066237","V02","A00066237-V02","Year 0",0.5,"Maxi",24,2,"Yearly","No","Professional","51029","No",69,0,"M","",50,0,24,2068,60,"Diesel","RENAULT","TRAFIC",30,25,107,"Commercial",11431,0
"72356","A00066238","V01","A00066238-V01","Year 0",0.5,"Maxi",1,1,"Monthly","No","WorkPrivate","14366","Yes",58,21,"F","F",37,2,14,1299,60,"Gasoline","FORD","KA",15,14,155,"Tourism",9041,890
"72357","A00066239","V01","A00066239-V01","Year 0",0.5,"Median2",13,1,"Biannual","No","WorkPrivate","79109","Yes",40,38,"F","M",20,20,11,1747,145,"Gasoline","ALFA ROMEO","ALFA 156",14,11,208,"Tourism",20886,1250
"72358","A00066240","V01","A00066240-V01","Year 0",0.5,"Maxi",19,6,"Yearly","No","Retired","19213","No",86,0,"M","",46,0,6,1461,86,"Diesel","RENAULT","MEGANE",7,5,174,"Tourism",20750,1195
"72359","A00066241","V01","A00066241-V01","Year 0",0.5,"Median1",3,3,"Yearly","No","WorkPrivate","90066","No",39,0,"F","",14,0,13,1598,90,"Gasoline","RENAULT","MEGANE",13,12,184,"Tourism",15306,1055
"72360","A00066242","V01","A00066242-V01","Year 0",0.5,"Median2",5,5,"Monthly","No","Retired","49127","No",61,0,"M","",43,0,23,1595,55,"Diesel","RENAULT","EXPRESS",26,17,132,"Commercial",11247,1385
"72361","A00066243","V01","A00066243-V01","Year 0",0.77,"Maxi",26,1,"Yearly","No","Professional","10233","Yes",62,33,"M","M",39,15,1,1461,68,"Diesel","RENAULT","CLIO",1,1,160,"Tourism",12699,1175
"72362","A00066244","V01","A00066244-V01","Year 0",0.5,"Maxi",15,1,"Biannual","No","Professional","33273","No",39,0,"F","",20,0,1,1997,150,"Diesel","PEUGEOT","5008",2,1,195,"Tourism",31500,1593
"72363","A00066245","V01","A00066245-V01","Year 0",0.5,"Median1",9,9,"Biannual","No","WorkPrivate","35238","No",53,0,"F","",33,0,20,1116,59,"Gasoline","FIAT","UNO",24,19,148,"Tourism",10199,805
"72364","A00066246","V01","A00066246-V01","Year 0",0.5,"Maxi",2,2,"Quarterly","No","WorkPrivate","59369","No",45,0,"M","",24,0,8,1461,58,"Diesel","RENAULT","KANGOO",9,8,137,"Commercial",13395,1120
"72365","A00066247","V01","A00066247-V01","Year 0",0.5,"Median1",2,2,"Biannual","No","Professional","30321","No",50,0,"M","",29,0,12,1905,93,"Diesel","CITROEN","JUMPY",15,12,157,"Commercial",20445,0
"72366","A00066248","V01","A00066248-V01","Year 0",0.85,"Maxi",3,3,"Monthly","No","WorkPrivate","62209","No",26,0,"M","",8,0,7,1997,109,"Diesel","PEUGEOT","307",10,8,193,"Tourism",23200,1243
"72367","A00066249","V01","A00066249-V01","Year 0",0.62,"Maxi",4,1,"Biannual","No","WorkPrivate","73261","No",47,0,"M","",29,0,7,1998,116,"Diesel","FORD","MONDEO",9,7,193,"Tourism",29650,1525
"72368","A00066250","V01","A00066250-V01","Year 0",0.5,"Maxi",13,3,"Yearly","No","Retired","35238","No",78,0,"F","",45,0,4,1149,75,"Gasoline","RENAULT","CLIO",6,5,167,"Tourism",13650,1080
"72369","A00066251","V01","A00066251-V01","Year 0",0.64,"Mini",2,2,"Biannual","No","Retired","29023","No",63,0,"M","",45,0,11,2495,123,"Diesel","LAND ROVER","DEFENDER",12,11,130,"Commercial",28204,1900
"72370","A00066252","V01","A00066252-V01","Year 0",0.64,"Maxi",13,1,"Monthly","No","WorkPrivate","31149","No",42,0,"F","",22,0,5,1398,68,"Diesel","CITROEN","C3",9,1,158,"Tourism",18150,1058
"72371","A00066253","V01","A00066253-V01","Year 0",0.5,"Maxi",11,1,"Yearly","No","WorkPrivate","84104","No",57,0,"M","",38,0,12,2982,125,"Diesel","TOYOTA","LAND CRUISER",13,11,160,"Tourism",34896,1720
"72372","A00066254","V01","A00066254-V01","Year 0",0.5,"Mini",27,4,"Biannual","No","Retired","64046","No",81,0,"M","",59,0,19,1124,60,"Gasoline","PEUGEOT","106",20,17,165,"Tourism",10519,760
"72373","A00066254","V02","A00066254-V02","Year 0",0.5,"Maxi",5,3,"Biannual","No","Retired","64046","No",81,0,"M","",59,0,5,1149,75,"Gasoline","RENAULT","CLIO",6,4,167,"Tourism",12450,1080
"72374","A00066255","V01","A00066255-V01","Year 0",0.5,"Maxi",6,4,"Yearly","No","WorkPrivate","03023","No",66,0,"M","",48,0,16,1598,90,"Gasoline","RENAULT","MEGANE",16,14,187,"Tourism",16069,1010
"72375","A00066256","V01","A00066256-V01","Year 0",0.55,"Maxi",10,2,"Monthly","No","WorkPrivate","78646","No",46,0,"F","",23,0,2,1560,109,"Diesel","PEUGEOT","3008",2,2,180,"Tourism",28400,1425
"72376","A00066256","V02","A00066256-V02","Year 0",0.55,"Maxi",1,1,"Monthly","No","WorkPrivate","78646","Yes",46,47,"F","M",23,28,5,1360,74,"Gasoline","CITROEN","C2",8,3,169,"Tourism",15000,987
"72377","A00066257","V01","A00066257-V01","Year 0",0.5,"Maxi",13,3,"Biannual","No","WorkPrivate","69202","Yes",38,38,"F","M",18,19,5,1461,106,"Diesel","RENAULT","SCENIC",6,5,178,"Tourism",24100,1365
"72378","A00066258","V01","A00066258-V01","Year 0",0.5,"Maxi",2,2,"Yearly","No","WorkPrivate","22278","Yes",49,28,"M","F",30,6,11,1896,116,"Diesel","VOLKSWAGEN","PASSAT",12,11,194,"Tourism",25642,1353
"72379","A00066259","V01","A00066259-V01","Year 0",0.5,"Maxi",4,4,"Monthly","No","WorkPrivate","84135","Yes",51,56,"M","M",32,35,13,1149,59,"Gasoline","RENAULT","CLIO",13,13,160,"Tourism",10199,890
"72380","A00066260","V01","A00066260-V01","Year 0",0.5,"Maxi",28,1,"Monthly","No","Retired","59350","Yes",77,80,"F","M",52,61,1,1390,75,"Gasoline","DACIA","SANDERO",2,1,161,"Tourism",9890,1036
"72381","A00066261","V01","A00066261-V01","Year 0",0.64,"Maxi",5,1,"Yearly","No","WorkPrivate","57243","No",34,0,"F","",16,0,1,1390,125,"Gasoline","SEAT","LEON",3,3,197,"Tourism",19485,1249
"72382","A00066262","V01","A00066262-V01","Year 0",0.76,"Maxi",7,2,"Yearly","No","WorkPrivate","54395","No",29,0,"M","",11,0,3,2204,140,"Diesel","HONDA","CIVIC",4,1,205,"Tourism",24650,1308
"72383","A00066263","V01","A00066263-V01","Year 0",0.5,"Maxi",1,1,"Monthly","No","Retired","52432","No",64,0,"F","",33,0,1,1461,68,"Diesel","DACIA","SANDERO",2,1,150,"Tourism",12200,1141
"72384","A00066264","V01","A00066264-V01","Year 0",0.5,"Median2",7,1,"Biannual","No","Retired","63010","Yes",61,69,"F","M",43,50,9,1997,90,"Diesel","CITROEN","XSARA",12,6,175,"Tourism",20750,1320
"72385","A00066265","V01","A00066265-V01","Year 0",0.5,"Maxi",20,5,"Monthly","No","WorkPrivate","08298","Yes",42,42,"F","M",20,22,6,1360,75,"Gasoline","CITROEN","C2",8,6,169,"Tourism",11600,991
"72386","A00066265","V02","A00066265-V02","Year 0",0.5,"Median2",15,5,"Monthly","No","WorkPrivate","08298","Yes",42,42,"M","F",22,20,10,1598,108,"Gasoline","RENAULT","MEGANE",12,11,198,"Tourism",16450,1060
"72387","A00066266","V01","A00066266-V01","Year 0",0.5,"Maxi",2,1,"Monthly","No","WorkPrivate","34298","Yes",52,43,"M","F",32,24,1,1598,90,"Diesel","SEAT","IBIZA",1,1,177,"Tourism",17840,1120
"72388","A00066267","V01","A00066267-V01","Year 0",0.64,"Maxi",2,2,"Monthly","No","WorkPrivate","22008","No",27,0,"M","",9,0,9,1896,111,"Diesel","VOLKSWAGEN","GOLF",13,11,193,"Tourism",19301,1260
"72389","A00066268","V01","A00066268-V01","Year 0",0.5,"Maxi",11,2,"Monthly","No","WorkPrivate","49366","Yes",37,36,"M","F",19,14,3,1461,86,"Diesel","DACIA","LOGAN",3,1,161,"Tourism",13300,1255
"72390","A00066269","V01","A00066269-V01","Year 0",0.51,"Median1",13,3,"Biannual","No","WorkPrivate","41018","No",37,0,"M","",19,0,20,1796,116,"Gasoline","BMW","318 I",21,18,189,"Tourism",25078,1085
"72391","A00066270","V01","A00066270-V01","Year 0",0.5,"Maxi",7,3,"Monthly","No","WorkPrivate","49215","No",39,0,"F","",19,0,11,1360,75,"Gasoline","PEUGEOT","206",13,8,170,"Tourism",11950,950
"72392","A00066271","V01","A00066271-V01","Year 0",0.95,"Median1",1,1,"Yearly","No","WorkPrivate","12156","No",20,0,"F","",1,0,13,1896,111,"Diesel","VOLKSWAGEN","GOLF",13,11,193,"Tourism",19301,1260
"72393","A00066272","V01","A00066272-V01","Year 0",0.5,"Maxi",11,2,"Yearly","No","Retired","76125","No",64,0,"M","",43,0,9,2179,134,"Diesel","PEUGEOT","607",12,7,205,"Tourism",32050,1535
"72394","A00066272","V02","A00066272-V02","Year 0",0.5,"Maxi",4,2,"Yearly","No","Retired","76125","No",64,0,"M","",43,0,14,2874,123,"Diesel","MERCEDES BENZ","SPRINTER",16,11,141,"Commercial",23497,0
"72395","A00066273","V01","A00066273-V01","Year 0",0.5,"Maxi",12,3,"Biannual","No","Retired","25188","No",65,0,"M","",46,0,8,1360,75,"Gasoline","PEUGEOT","206",13,8,170,"Tourism",11950,950
"72396","A00066274","V01","A00066274-V01","Year 0",0.5,"Maxi",3,3,"Biannual","No","WorkPrivate","93047","No",56,0,"F","",25,0,3,1461,68,"Diesel","RENAULT","CLIO",6,5,163,"Tourism",13050,1155
"72397","A00066275","V01","A00066275-V01","Year 0",0.5,"Median1",32,1,"Biannual","No","WorkPrivate","07216","No",65,0,"M","",47,0,12,1905,93,"Diesel","FIAT","SCUDO",13,12,157,"Tourism",21724,1516
"72398","A00066275","V02","A00066275-V02","Year 0",0.5,"Median1",1,1,"Biannual","No","WorkPrivate","07216","No",65,0,"M","",47,0,15,1905,71,"Diesel","CITROEN","ZX",16,14,161,"Tourism",14636,1035
"72399","A00066276","V01","A00066276-V01","Year 0",0.5,"Maxi",8,1,"Yearly","Yes","Retired","42071","Yes",75,80,"F","M",56,51,1,1248,78,"Gasoline","HYUNDAI","I10",1,1,164,"Tourism",11390,930
"72400","A00066277","V01","A00066277-V01","Year 0",0.5,"Median1",9,6,"Biannual","No","WorkPrivate","22238","No",38,0,"M","",19,0,21,2300,70,"Diesel","NISSAN","URVAN",23,21,125,"Commercial",14175,2750
"72401","A00066278","V01","A00066278-V01","Year 0",0.5,"Mini",9,3,"Monthly","No","WorkPrivate","68066","No",37,0,"F","",17,0,17,1527,59,"Diesel","PEUGEOT","106",17,14,155,"Tourism",11465,880
"72402","A00066279","V01","A00066279-V01","Year 0",0.5,"Maxi",24,1,"Yearly","No","Retired","01194","No",79,0,"M","",53,0,2,1149,101,"Gasoline","RENAULT","CLIO",4,2,183,"Tourism",15200,1090
"72403","A00066280","V01","A00066280-V01","Year 0",0.5,"Maxi",17,1,"Biannual","No","Retired","01435","Yes",63,35,"F","F",41,16,6,1560,109,"Diesel","PEUGEOT","307",7,6,192,"Tourism",19750,1512
"72404","A00066280","V02","A00066280-V02","Year 0",0.5,"Maxi",15,1,"Biannual","No","Retired","01435","Yes",63,70,"F","M",41,52,6,1198,64,"Gasoline","VOLKSWAGEN","POLO",10,7,162,"Tourism",12510,1173
"72405","A00066281","V01","A00066281-V01","Year 0",0.5,"Maxi",4,2,"Monthly","No","Retired","12205","No",64,0,"M","",42,0,6,1398,68,"Diesel","PEUGEOT","206",9,5,168,"Commercial",12438,1049
"72406","A00066282","V01","A00066282-V01","Year 0",0.5,"Maxi",4,1,"Monthly","No","WorkPrivate","32009","No",44,0,"M","",24,0,5,2231,136,"Diesel","TOYOTA","COROLLA",6,4,195,"Tourism",24700,1475
"72407","A00066283","V01","A00066283-V01","Year 0",0.5,"Maxi",19,4,"Yearly","No","WorkPrivate","59410","Yes",49,53,"F","M",28,22,6,1396,83,"Gasoline","HONDA","JAZZ",9,8,160,"Tourism",16000,1015
"72408","A00066284","V01","A00066284-V01","Year 0",0.5,"Mini",10,10,"Yearly","No","WorkPrivate","12052","No",56,0,"M","",37,0,20,1905,71,"Diesel","PEUGEOT","405",23,19,165,"Tourism",15535,1080
"72409","A00066285","V01","A00066285-V01","Year 0",0.5,"Maxi",7,1,"Quarterly","No","WorkPrivate","16024","Yes",47,49,"F","M",27,30,5,1390,75,"Gasoline","SEAT","IBIZA",9,8,174,"Tourism",10865,1034
"72410","A00066286","V01","A00066286-V01","Year 0",0.5,"Median2",17,3,"Biannual","No","WorkPrivate","90033","No",64,0,"M","",33,0,13,1905,71,"Diesel","PEUGEOT","306",18,15,162,"Tourism",14773,1080
"72411","A00066287","V01","A00066287-V01","Year 0",0.5,"Maxi",22,1,"Monthly","No","WorkPrivate","22007","No",44,0,"M","",22,0,1,1461,64,"Diesel","RENAULT","CLIO",2,1,162,"Tourism",12249,1015
"72412","A00066288","V01","A00066288-V01","Year 0",0.59,"Maxi",14,1,"Biannual","No","WorkPrivate","44212","No",41,0,"M","",21,0,6,1461,66,"Diesel","RENAULT","CLIO",10,8,163,"Tourism",13050,960
"72413","A00066289","V01","A00066289-V01","Year 0",0.5,"Maxi",30,1,"Yearly","No","Professional","66210","No",65,0,"M","",43,0,2,1399,68,"Diesel","CITROEN","NEMO",3,1,151,"Tourism",14050,1185
"72414","A00066290","V01","A00066290-V01","Year 0",0.5,"Maxi",5,1,"Monthly","No","WorkPrivate","63470","Yes",43,37,"M","F",25,15,9,1896,131,"Diesel","VOLKSWAGEN","PASSAT",11,7,201,"Tourism",26990,1425
"72415","A00066291","V01","A00066291-V01","Year 0",0.5,"Mini",21,9,"Biannual","No","Professional","15169","No",51,0,"M","",33,0,24,1580,93,"Gasoline","PEUGEOT","405",24,19,177,"Tourism",13515,1020
"72416","A00066292","V01","A00066292-V01","Year 0",0.5,"Maxi",14,4,"Yearly","No","Retired","38161","Yes",80,22,"M","M",57,111,5,1587,109,"Gasoline","PEUGEOT","207",5,4,194,"Tourism",15750,1225
"72417","A00066293","V01","A00066293-V01","Year 0",0.5,"Maxi",10,10,"Yearly","No","WorkPrivate","68224","No",57,0,"M","",33,0,10,2688,164,"Diesel","MERCEDES BENZ","ML270",12,6,185,"Tourism",44200,2045
"72418","A00066294","V01","A00066294-V01","Year 0",0.76,"Mini",6,6,"Monthly","No","WorkPrivate","95210","No",42,0,"F","",21,0,14,1598,90,"Gasoline","RENAULT","SCENIC",15,11,170,"Tourism",16983,1075
"72419","A00066295","V01","A00066295-V01","Year 0",0.5,"Maxi",7,7,"Biannual","No","Professional","68249","No",56,0,"M","",37,0,12,2151,82,"Diesel","MERCEDES BENZ","VITO",12,7,143,"Commercial",20332,0
"72420","A00066296","V01","A00066296-V01","Year 0",0.76,"Maxi",14,5,"Biannual","No","WorkPrivate","92035","No",41,0,"F","",16,0,5,1149,59,"Gasoline","RENAULT","TWINGO",11,5,151,"Tourism",10138,823
"72421","A00066297","V01","A00066297-V01","Year 0",0.5,"Maxi",2,2,"Quarterly","No","WorkPrivate","11254","No",42,0,"M","",24,0,3,1461,106,"Diesel","RENAULT","SCENIC",6,5,178,"Tourism",24100,1365
"72422","A00066298","V01","A00066298-V01","Year 0",0.5,"Maxi",1,1,"Monthly","No","WorkPrivate","78586","Yes",44,45,"F","M",13,26,5,998,68,"Gasoline","TOYOTA","AYGO",6,1,157,"Tourism",11650,790
"72423","A00066299","V01","A00066299-V01","Year 0",0.5,"Mini",29,10,"Yearly","No","Retired","06011","Yes",77,78,"F","M",58,56,33,1124,67,"Gasoline","PEUGEOT","104",36,32,155,"Tourism",4056,785
"72424","A00066300","V01","A00066300-V01","Year 0",0.5,"Maxi",11,1,"Biannual","No","WorkPrivate","69131","No",45,0,"M","",27,0,6,1870,120,"Diesel","RENAULT","SCENIC",7,6,188,"Tourism",25450,1530
"72425","A00066301","V01","A00066301-V01","Year 0",0.5,"Maxi",1,1,"Yearly","No","WorkPrivate","92051","Yes",57,31,"M","M",37,12,1,2987,225,"Diesel","MERCEDES BENZ","GLK",2,1,220,"Tourism",49100,1805
